workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response,other_languages,language,problems,comments,asses,fairprice,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
0,num,NA,pillow,NA,one pillow,NA,one,pillow one,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,car,NA,orange car,NA,orange,car orange,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,num,NA,shoes,NA,two shoes,NA,two,shoes two,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,dart,NA,stone dart,NA,stone,dart stone,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,leaf,NA,purple leaf,NA,purple,leaf purple,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,horse,dirty,dirty horse,False,NA,horse dirty,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,five,bowls,spotted,five spotted bowls,False,NA,bowls spotted five,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,three,spatulas,wooden,three wooden spatulas,False,NA,spatulas wooden three,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,ten,cars,blue,ten blue cars,False,NA,cars ten blue,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,two,chairs,spotted,two spotted chairs,False,NA,chairs spotted two,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,four,horses,stone,four stone horses,False,NA,horses stone four,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,pillow,green,green pillow,False,NA,pillow green,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,pineapple,wooden,wooden pineapple,False,NA,pineapple wooden,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,eight,scarfs,purple,eight purple scarfs,False,NA,scarfs purple eight,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,nine,hats,blue,nine blue hats,False,NA,hats blue nine,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,num,NA,handbags,two,two handbags,False,NA,handbags two,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,num,NA,horses,nine,nine horses,False,NA,horses nine,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,seven,pears,stone,seven stone pears,False,NA,pears stone seven,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,pitcher,purple,purple pitcher,False,NA,pitcher purple,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,four,suitcases,wooden,four wooden suitcases,False,NA,suitcases wooden four,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,num,NA,cows,four,four cows,False,NA,cows four,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,three,vases,blue,three blue vases,False,NA,vases blue three,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,one,box,striped,one striped box,False,NA,box striped one,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,suitcase,purple,purple suitcase,False,NA,suitcase purple,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj_num,six,trays,striped,six striped trays,False,NA,trays striped six,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
0,adj,NA,ribbon,green,green ribbon,False,NA,ribbon green,,English,no issues,Fun experiment that made me think!,Yes,"yes, very fair",Windows,960,1440,Chrome,35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3ADAE1FYCQJBSKLSFIRRQBAP7L4AE9,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$2.00,Wed May 17 18:12:53 PDT 2017,2,0,0,2,Reviewable,NotReviewed,1 cond1,1800,60000,Fri Jun 16 18:12:53 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=35U0MRQMUJ7X68TXRZG36UPSNXKOVY,3CFJTT4SXTQOMGFR185J539PU4SI7V,0,Approved,Thu May 18 11:06:11 PDT 2017,Wed May 17 18:13:51 PDT 2017,Wed May 17 18:26:11 PDT 2017,Wed May 17 18:28:48 PDT 2017,,,,,1,6.978433333333333,[]
