workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response,other_languages,language,problems,comments,asses,fairprice,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
7,adj,NA,box,NA,orange box,NA,orange,box orange,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,pitchers,NA,ten pitchers,NA,ten,pitchers ten,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,shovels,NA,five shovels,NA,five,shovels five,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,dart,NA,wooden dart,NA,wooden,dart wooden,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,shirts,NA,ten shirts,NA,ten,shirts ten,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,duck,NA,stone duck,NA,stone,duck stone,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,spatula,NA,striped spatula,NA,striped,spatula striped,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,pineapple,NA,spotted pineapple,NA,spotted,pineapple spotted,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,horse,NA,spotted horse,NA,spotted,horse spotted,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,shoe,NA,green shoe,NA,green,shoe green,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,pineapple,NA,one pineapple,NA,one,pineapple one,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,pear,NA,wooden pear,NA,wooden,pear wooden,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,leaf,NA,stone leaf,NA,stone,leaf stone,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,horses,NA,two horses,NA,two,horses two,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,spatulas,NA,six spatulas,NA,six,spatulas six,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj_num,one,handbag,green,one green handbag,False,NA,handbag green one,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,num,NA,pitchers,ten,ten pitchers,False,NA,pitchers ten,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj_num,one,pitcher,striped,one striped pitcher,False,NA,pitcher striped one,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,shoe,purple,purple shoe,False,NA,shoe purple,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj_num,three,couches,furry,three furry couches,False,NA,couches furry three,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,leaf,spotted,spotted leaf,False,NA,spotted leaf,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj_num,eight,cherries,stone,eight stone cherries,False,NA,cherries stone eight,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj_num,five,shirts,purple,five purple shirts,False,NA,shirts purple five,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
7,adj,NA,pitcher,blue,blue pitcher,False,NA,pitcher blue,,English,No.,I was just a tad confused for the first few questions of the experiment when it was asking for the translation. I didn&quotechart know if I should translate what she&quotechars saying or just click what she said. ,Yes,Yes,Windows,1080,1920,Chrome,3APP19WN71EOZ5XY28VNPT0RFIBG6L,32TFGTUJLO3UVTTG0KZF1LXCY0BPID,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Thu May 18 09:20:34 PDT 2017,30,0,0,30,Reviewable,NotReviewed,1 cond1,1800,60000,Sat Jun 17 09:20:34 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3APP19WN71EOZ5XY28VNPT0RFIBG6L,34X6J5FLPTYUN94CFPZPHV5KCA6JQ5,7,Approved,Fri May 19 02:09:23 PDT 2017,Thu May 18 09:22:00 PDT 2017,Thu May 18 09:29:23 PDT 2017,Thu May 18 09:32:34 PDT 2017,,,,,1,6.980666666666667,[]
